Wikipedia FA/فارسی	http://download.kiwix.org/zim/wikipedia_fa_all.zim	fa	Download the entire Persian Wikipedia for exploring offline.		NOVID	https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Wikipedia-logo-v2-fa.svg/320px-Wikipedia-logo-v2-fa.svg.png	https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Wikipedia-logo-v2-fa.svg/640px-Wikipedia-logo-v2-fa.svg.png		5378045483	2017-05-04
Wikipedia AR/العربية (no pictures)	http://download.kiwix.org/zim/wikipedia_ar_all_nopic.zim	ar	Save storage space with this text-only version of the entire Arabic Wikipedia for exploring offline.		NOPIC	https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Nomedia-Thumb-AR.svg/320px-Nomedia-Thumb-AR.svg.png	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Nomedia-Large_image-AR.svg/640px-Nomedia-Large_image-AR.svg.png		1849978806	2017-07-16
Wikipedia BN/বাংলা (no pictures)	http://download.kiwix.org/zim/wikipedia_bn_all_nopic.zim	bn	Save storage space with this text-only version of the entire Bangla Wikipedia for exploring offline.		NOPIC	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Nomedia-Thumb-BN.svg/320px-Nomedia-Thumb-BN.svg.png	https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Nomedia-Large_image-BN.svg/640px-Nomedia-Large_image-BN.svg.png		168480336	2017-08-01
Wikipedia HI/हिन्दी (no pictures)	http://download.kiwix.org/zim/wikipedia_hi_all_nopic.zim	hi	Save storage space with this text-only version of the entire Wikipedia for exploring offline.		NOPIC	https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Nomedia-Thumb-HI.svg/320px-Nomedia-Thumb-HI.svg.png	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Nomedia-Large_image-HI.svg/640px-Nomedia-Large_image-HI.svg.png		240182202	2017-08-05
Wikipedia ID/Bahasa Indonesia (no pictures)	http://download.kiwix.org/zim/wikipedia_id_all_nopic.zim	id	Save storage space with this text-only version of the entire Bahasa Indonesian Wikipedia for exploring offline.		NOPIC	https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Nomedia-Thumb-EN.svg/320px-Nomedia-Thumb-EN.svg.png	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Nomedia-Large_image-EN.svg/640px-Nomedia-Large_image-EN.svg.png		786367466	2017-01-06
Wikipedia IG/Igbo (no pictures)	http://download.kiwix.org/zim/wikipedia_ig_all_nopic.zim	ig	Save storage space with this text-only version of the entire Igbo Wikipedia for exploring offline.		NOPIC	https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Nomedia-Thumb-EN.svg/320px-Nomedia-Thumb-EN.svg.png	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Nomedia-Large_image-EN.svg/640px-Nomedia-Large_image-EN.svg.png		746082	2017-08-07
Wikipedia IT/Italiano (no pictures)	http://download.kiwix.org/zim/wikipedia_it_all_nopic.zim	it	Save storage space with this text-only version of the entire Italian Wikipedia for exploring offline.		NOPIC	https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Nomedia-Thumb-EN.svg/320px-Nomedia-Thumb-EN.svg.png	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Nomedia-Large_image-EN.svg/640px-Nomedia-Large_image-EN.svg.png		3003432499	2017-01-24
Wikipedia MR/मराठी (no pictures)	http://download.kiwix.org/zim/wikipedia_mr_all_nopic.zim	mr	Save storage space with this text-only version of the entire Marathi Wikipedia for exploring offline.		NOPIC	https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Nomedia-Thumb-EN.svg/320px-Nomedia-Thumb-EN.svg.png	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Nomedia-Large_image-EN.svg/640px-Nomedia-Large_image-EN.svg.png		69213182	2017-08-15
Wikipedia MY/မြန်မာဘာသာ (no pictures)	http://download.kiwix.org/zim/wikipedia_my_all_nopic.zim	my	Save storage space with this text-only version of the entire Burmese Wikipedia for exploring offline.		NOPIC	https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Nomedia-Thumb-MY.svg/320px-Nomedia-Thumb-MY.svg.png	https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Nomedia-Large_image-MY.svg/640px-Nomedia-Large_image-MY.svg.png		44003832	2017-08-15
Wikipedia PT/Português (no pictures)	http://download.kiwix.org/zim/wikipedia_pt_all_nopic.zim	pt	Save storage space with this text-only version of the entire Portuguese Wikipedia for exploring offline.		NOPIC	https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Nomedia-Thumb-EN.svg/320px-Nomedia-Thumb-EN.svg.png	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Nomedia-Large_image-EN.svg/640px-Nomedia-Large_image-EN.svg.png		2023740572	2017-06-30
Wikipedia RU/русский (no pictures)	http://download.kiwix.org/zim/wikipedia_ru_all_nopic.zim	ru	Save storage space with this text-only version of the entire Russian Wikipedia for exploring offline.		NOPIC	https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Nomedia-Thumb-RU.svg/320px-Nomedia-Thumb-RU.svg.png	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Nomedia-Large_image-RU.svg/640px-Nomedia-Large_image-RU.svg.png		5257209573	2017-01-21
Wikipedia TA/தமிழ் (no pictures)	http://download.kiwix.org/zim/wikipedia_ta_all_nopic.zim	ta	Save storage space with this text-only version of the entire Tamil Wikipedia for exploring offline.		NOPIC	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Nomedia-Thumb-TA.svg/320px-Nomedia-Thumb-TA.svg.png	https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Nomedia-Large_image-TA.svg/640px-Nomedia-Large_image-TA.svg.png		263547159	2017-08-22
Wikipedia TL/Tagalog (no pictures)	http://download.kiwix.org/zim/wikipedia_tl_all_nopic.zim	tl	Save storage space with this text-only version of the entire Tagalog Wikipedia for exploring offline.		NOPIC	https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Nomedia-Thumb-EN.svg/320px-Nomedia-Thumb-EN.svg.png	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Nomedia-Large_image-EN.svg/640px-Nomedia-Large_image-EN.svg.png		66370271	2017-08-24
Wikipedia TR/Türkçe (no pictures)	http://download.kiwix.org/zim/wikipedia_tr_all_nopic.zim	tr	Save storage space with this text-only version of the entire Turkish Wikipedia for exploring offline.		NOPIC	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Nomedia-Thumb-TR.svg/320px-Nomedia-Thumb-TR.svg.png	https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Nomedia-Large_image-TR.svg/640px-Nomedia-Large_image-TR.svg.png		741516920	2017-08-14
Wikipedia YO/Yorùbá (no pictures)	http://download.kiwix.org/zim/wikipedia_yo_all_nopic.zim	yo	Save storage space with this text-only version of the entire Yoruba Wikipedia for exploring offline.		NOPIC	https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Nomedia-Thumb-EN.svg/320px-Nomedia-Thumb-EN.svg.png	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Nomedia-Large_image-EN.svg/640px-Nomedia-Large_image-EN.svg.png		14427999	2017-08-26
Wikipedia ZH/中文 (no pictures)	http://download.kiwix.org/zim/wikipedia_zh_all_nopic.zim	zh	Save storage space with this text-only version of the entire Chinese Wikipedia for exploring offline.		NOPIC	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Nomedia-Thumb-ZH.svg/320px-Nomedia-Thumb-ZH.svg.png	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Nomedia-Large_image-ZH.svg/640px-Nomedia-Large_image-ZH.svg.png		3483076352	2017-01-30
Wikipedia OR/ଓଡ଼ିଆ (no pictures)	http://download.kiwix.org/zim/wikipedia_or_all_nopic.zim	or	Save storage space with this text-only version of the entire Odia Wikipedia for exploring offline.		NOPIC	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Nomedia-Thumb-OR.svg/320px-Nomedia-Thumb-OR.svg.png	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Nomedia-Large_image-OR.svg/640px-Nomedia-Large_image-OR.svg.png		21483082	2017-08-18
Wikipedia FA/فارسی (no pictures)	http://download.kiwix.org/zim/wikipedia_fa_all_nopic.zim	fa	Save storage space with this text-only version of the entire Persian Wikipedia for exploring offline.		NOPIC	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Nomedia-Thumb-FA.svg/320px-Nomedia-Thumb-FA.svg.png	https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Nomedia-Large_image-FA.svg/640px-Nomedia-Large_image-FA.svg.png		1477394793	2017-05-06
